date;open;high;low;close;volume;MA2.MA1;MA2.MA2;MA2.MA3;MA2.MA4;MA2.MA5;MA2.MA6;MA2.MA7;MA2.MA8;MA2.MA9;MA2.MA10;VOL.VOLUME;VOL.MAVOL1;VOL.MAVOL2;KDJ.K;KDJ.D;KDJ.J;BOLL.BOLL;BOLL.UB;BOLL.LB;MACD.DIF;MACD.DEA;MACD.MACD;
2006/01/06;1163.88;1215.54;1161.91;1209.42;1061855;1151.26;1127.28;1142.78;1182.80;1332.46;1525.65;1124.58;1127.91;;;106185504.00;91801600.00;89946112.00;80.05;63.00;114.14;1142.78;1220.23;1065.33;0.10;-10.30;20.79;
2006/01/13;1210.32;1231.22;1203.65;1221.46;1599767;1172.86;1139.43;1146.34;1181.15;1330.65;1522.24;1131.26;1135.74;;;159976704.00;107125144.00;96435408.00;84.63;70.21;113.47;1146.34;1231.41;1061.28;6.48;-6.94;26.85;
2006/01/20;1221.11;1258.70;1198.84;1255.31;1567365;1198.43;1155.94;1150.52;1180.32;1329.26;1518.76;1145.80;1144.55;;;156736496.00;121739672.00;101878784.00;89.14;76.52;114.38;1150.52;1248.12;1052.92;14.11;-2.73;33.68;
2006/01/25;1254.78;1262.09;1244.27;1258.05;955920;1221.05;1170.04;1153.97;1178.75;1327.81;1515.38;1158.96;1152.69;;;95592000.00;125246672.00;103143016.00;92.05;81.70;112.74;1153.97;1261.68;1046.27;20.14;1.84;36.60;
2006/02/10;1263.00;1297.40;1263.00;1282.66;1882216;1245.38;1186.81;1158.63;1177.13;1326.76;1512.24;1175.01;1160.38;;;188221600.00;141342720.00;113142168.00;92.50;85.30;106.90;1158.63;1279.99;1037.27;26.60;6.79;39.62;
2006/02/17;1283.78;1300.99;1265.14;1267.41;1496492;1256.99;1204.13;1161.35;1175.64;1325.72;1509.49;1187.54;1165.71;;;149649200.00;150035248.00;120918424.00;89.24;86.61;94.49;1161.35;1290.06;1032.64;30.14;11.46;37.36;
2006/02/24;1268.11;1297.94;1256.81;1296.87;1453249;1272.05;1222.46;1168.59;1174.97;1325.11;1506.91;1202.70;1170.67;;;145324896.00;147104976.00;127115056.00;92.05;88.42;99.30;1168.59;1310.70;1026.49;34.92;16.16;37.54;
2006/03/03;1297.69;1308.20;1275.62;1293.30;1438591;1279.65;1239.04;1175.48;1174.56;1324.49;1504.33;1219.28;1176.17;;;143859104.00;144529408.00;133134544.00;91.65;89.50;95.95;1175.48;1327.90;1023.06;37.99;20.52;34.93;
2006/03/10;1292.75;1296.85;1238.16;1245.65;1032806;1277.19;1249.12;1180.78;1173.81;1323.17;1501.38;1230.30;1179.01;;;103280600.00;146067040.00;135656864.00;80.18;86.39;67.76;1180.78;1335.31;1026.26;36.15;23.65;25.01;
2006/03/17;1245.30;1277.19;1245.30;1269.46;946354;1274.54;1259.96;1187.19;1173.55;1322.33;1498.41;1242.13;1182.11;;;94635400.00;127349968.00;134346336.00;74.98;82.59;59.76;1187.19;1345.41;1028.97;36.21;26.16;20.09;
2006/03/24;1269.58;1308.06;1264.41;1294.70;1309709;1279.99;1268.49;1197.88;1174.02;1321.60;1495.50;1254.61;1186.15;;;130970896.00;123614000.00;136824624.00;79.20;81.46;74.69;1197.88;1354.74;1041.02;37.85;28.50;18.70;
2006/03/31;1296.07;1313.13;1283.68;1298.30;1548841;1280.29;1276.17;1207.80;1174.92;1321.19;1492.48;1266.05;1189.44;;;154884096.00;125526016.00;136315488.00;79.54;80.82;76.99;1207.80;1363.68;1051.91;38.99;30.59;16.78;
2006/04/07;1298.68;1348.52;1298.68;1342.96;2092286;1290.21;1284.93;1220.43;1176.54;1321.25;1489.40;1277.18;1196.78;;;209228608.00;138600032.00;141564720.00;84.68;82.11;89.83;1220.43;1377.16;1063.71;43.00;33.08;19.85;
2006/04/14;1344.24;1366.52;1328.44;1359.54;2328928;1312.99;1295.09;1232.56;1178.62;1321.49;1486.41;1288.68;1204.62;;;232892800.00;164522400.00;155294720.00;87.98;84.06;95.80;1232.56;1393.07;1072.05;46.98;35.86;22.24;
2006/04/21;1360.64;1419.89;1353.40;1416.79;2299821;1342.46;1308.50;1247.66;1182.01;1321.95;1483.49;1302.14;1215.29;;;229982096.00;191591632.00;159470800.00;91.42;86.51;101.22;1247.66;1418.06;1077.26;54.12;39.51;29.23;
2006/04/28;1423.41;1444.71;1386.13;1440.22;2422243;1371.56;1325.78;1264.95;1184.86;1322.31;1480.65;1317.32;1226.78;;;242224304.00;213842336.00;168728160.00;93.55;88.86;102.94;1264.95;1439.97;1089.93;60.97;43.80;34.34;
2006/05/12;1446.99;1603.21;1446.99;1602.83;3519527;1432.46;1356.38;1289.42;1190.59;1323.57;1478.60;1344.00;1246.86;;;351952704.00;253256096.00;189391056.00;95.67;91.13;104.74;1289.42;1506.94;1071.90;78.62;50.77;55.71;
2006/05/19;1616.26;1678.60;1582.96;1659.55;4216753;1495.79;1393.00;1316.02;1196.38;1325.14;1476.76;1376.68;1268.38;;;421675296.00;295745120.00;217172576.00;95.65;92.63;101.67;1316.02;1576.13;1055.91;96.07;59.83;72.49;
2006/05/26;1656.75;1674.22;1562.39;1613.89;3165768;1546.65;1429.82;1339.47;1201.81;1326.54;1474.59;1403.10;1288.52;;;316576800.00;312482208.00;238502304.00;91.89;92.39;90.90;1339.47;1618.49;1060.44;105.01;68.86;72.29;
2006/06/02;1622.11;1695.58;1609.01;1669.40;3267309;1597.18;1469.82;1364.89;1208.14;1327.83;1472.46;1434.44;1309.77;;;326730912.00;331831712.00;261711664.00;92.47;92.42;92.59;1364.89;1667.13;1062.65;115.24;78.14;74.21;
2006/06/09;1669.24;1692.82;1540.93;1551.38;3304170;1619.41;1495.49;1381.99;1213.54;1328.12;1469.89;1459.92;1326.55;;;330416992.00;349470720.00;281656512.00;82.87;89.23;70.15;1381.99;1685.88;1078.09;112.53;85.02;55.03;
2006/06/16;1540.22;1574.47;1512.52;1574.47;1717921;1613.74;1523.10;1399.63;1219.69;1328.06;1467.31;1485.33;1345.02;;;171792096.00;313438624.00;283347360.00;77.59;85.35;62.05;1399.63;1705.27;1093.99;110.97;90.21;41.52;
2006/06/23;1559.98;1617.71;1544.93;1605.71;1919941;1602.97;1549.38;1417.16;1226.06;1328.10;1464.84;1511.26;1363.95;;;191994096.00;267502384.00;281623744.00;76.30;82.34;64.24;1417.16;1728.09;1106.23;110.97;94.36;33.22;
2006/06/30;1607.79;1690.95;1607.79;1672.21;2262273;1614.64;1580.64;1437.87;1233.12;1328.78;1462.68;1542.41;1384.90;;;226227296.00;249432064.00;280957120.00;81.68;82.12;80.82;1437.87;1759.17;1116.56;115.01;98.49;33.04;
2006/07/07;1677.31;1757.47;1670.02;1730.19;2788633;1626.79;1611.98;1460.24;1241.67;1329.20;1460.78;1574.68;1407.41;;;278863296.00;239858896.00;285845312.00;84.86;83.03;88.52;1460.24;1797.95;1122.53;121.49;103.09;36.80;
2006/07/14;1730.70;1753.28;1633.90;1665.21;2566627;1649.56;1634.49;1480.13;1249.94;1329.26;1458.57;1600.16;1426.81;;;256662704.00;225107968.00;287289344.00;77.35;81.14;69.78;1480.13;1816.88;1143.38;120.00;106.47;27.06;
2006/07/21;1662.05;1684.67;1636.26;1665.33;1665766;1667.74;1640.74;1498.56;1258.37;1328.79;1456.55;1620.86;1444.34;;;166576608.00;224064720.00;268751680.00;72.36;78.21;60.66;1498.56;1833.40;1163.71;117.48;108.67;17.61;
2006/07/28;1648.75;1701.61;1632.69;1662.03;1733533;1678.99;1640.98;1516.99;1267.61;1328.68;1454.55;1639.35;1461.28;;;173353296.00;220336544.00;243919456.00;68.59;75.00;55.75;1516.99;1844.78;1189.20;113.90;109.72;8.36;
2006/08/04;1659.54;1659.54;1567.25;1570.15;1499676;1658.59;1636.61;1533.22;1275.46;1327.92;1452.11;1636.63;1473.39;;;149967600.00;205084672.00;227258368.00;53.57;67.86;24.98;1533.22;1835.59;1230.84;102.46;108.27;-11.61;
2006/08/11;1561.80;1610.76;1541.41;1605.93;1294185;1633.74;1630.26;1550.04;1284.69;1327.18;1450.27;1632.16;1486.78;;;129418496.00;175195744.00;207527328.00;48.42;61.38;22.51;1550.04;1827.00;1273.08;95.19;105.65;-20.92;
2006/08/18;1605.20;1616.45;1564.40;1598.02;1293190;1620.29;1634.93;1565.21;1294.43;1325.93;1448.83;1630.84;1498.90;;;129319000.00;149727232.00;187417600.00;41.02;54.59;13.86;1565.21;1815.20;1315.21;87.78;102.08;-28.60;
2006/08/25;1565.46;1630.05;1558.10;1623.03;1381951;1611.82;1639.78;1581.44;1303.01;1325.00;1447.50;1626.97;1512.58;;;138195104.00;144050992.00;184057856.00;39.94;49.71;20.39;1581.44;1798.45;1364.43;82.97;98.26;-30.58;
2006/09/01;1627.12;1667.53;1624.28;1636.69;2059940;1606.76;1642.88;1596.13;1312.20;1323.90;1446.35;1634.08;1525.65;;;205994000.00;150578784.00;185457664.00;41.32;46.91;30.15;1596.13;1782.83;1409.43;79.34;94.47;-30.26;
2006/09/08;1635.33;1683.89;1635.12;1667.98;1748896;1626.32;1642.46;1611.55;1321.63;1323.41;1445.48;1641.88;1540.06;;;174889600.00;155563616.00;180324144.00;47.46;47.10;48.20;1611.55;1763.73;1459.37;78.09;91.20;-26.21;
2006/09/15;1668.16;1722.66;1653.01;1721.05;2073760;1649.35;1641.54;1626.76;1332.72;1323.63;1445.03;1651.48;1558.35;;;207376000.00;171155040.00;173175392.00;64.68;52.96;88.12;1626.76;1756.08;1497.45;80.46;89.05;-17.18;
2006/09/22;1727.92;1746.61;1719.16;1725.36;2262419;1674.82;1647.56;1641.02;1344.51;1324.38;1444.69;1655.92;1575.88;;;226241904.00;190539360.00;170133296.00;73.00;59.64;99.73;1641.02;1743.91;1538.13;81.74;87.59;-11.70;
2006/09/29;1722.74;1755.69;1704.77;1752.42;1896866;1700.70;1656.26;1648.50;1356.62;1325.69;1444.43;1657.77;1593.49;;;189686592.00;200837536.00;172444256.00;81.49;66.92;110.63;1648.50;1761.00;1536.00;83.97;86.86;-5.79;
2006/10/13;1768.14;1793.14;1763.11;1784.66;2667288;1730.30;1668.53;1654.76;1368.92;1327.54;1444.34;1667.72;1612.19;;;266728800.00;212984624.00;181781712.00;86.54;73.46;112.69;1654.76;1782.70;1526.81;87.33;86.96;0.75;
2006/10/20;1787.70;1801.33;1758.31;1790.36;2188326;1754.78;1690.55;1663.58;1380.71;1329.47;1444.44;1678.14;1629.40;;;218832608.00;221773008.00;188668320.00;89.52;78.81;110.94;1663.58;1803.44;1523.72;89.42;87.45;3.95;
2006/10/27;1789.65;1842.73;1753.49;1807.18;2825715;1772.00;1710.68;1670.47;1392.02;1331.63;1444.90;1690.24;1646.62;;;282571488.00;236811872.00;203983456.00;88.85;82.16;102.23;1670.47;1824.40;1516.54;91.38;88.24;6.30;
2006/11/03;1804.37;1873.66;1788.29;1866.36;2753140;1800.19;1737.51;1686.22;1403.66;1334.33;1446.08;1714.92;1663.91;;;275313984.00;246625888.00;218582624.00;91.59;85.30;104.17;1686.22;1852.78;1519.65;96.60;89.91;13.39;
2006/11/10;1853.19;1920.18;1846.01;1883.35;2774831;1826.39;1763.54;1701.66;1415.88;1337.76;1446.90;1738.04;1680.95;;;277483104.00;264185440.00;232511488.00;90.09;86.90;96.47;1701.66;1881.36;1521.96;100.94;92.12;17.66;
2006/11/17;1878.70;1976.05;1841.82;1971.79;2785479;1863.81;1797.06;1719.97;1429.21;1342.29;1448.02;1769.19;1695.14;;;278547904.00;266549664.00;239767136.00;92.95;88.92;101.02;1719.97;1930.45;1509.48;110.25;95.74;29.02;
2006/11/24;1977.53;2071.24;1977.53;2050.81;3286429;1915.90;1835.34;1738.90;1443.58;1347.71;1449.70;1804.84;1710.19;;;328642912.00;288511584.00;255142304.00;93.44;90.43;99.48;1738.90;1994.55;1483.24;122.59;101.11;42.95;
2006/12/01;2042.19;2112.58;1992.54;2102.05;3584320;1974.86;1873.43;1757.49;1458.79;1353.21;1451.53;1843.61;1728.97;;;358432000.00;303684000.00;270247936.00;94.77;91.87;100.56;1757.49;2060.23;1454.74;134.95;107.88;54.14;
2006/12/08;2103.82;2206.51;2090.40;2093.64;5088628;2020.34;1910.26;1778.91;1473.46;1358.74;1453.05;1879.09;1745.28;;;508862784.00;350393952.00;298509920.00;88.21;90.65;83.32;1778.91;2113.15;1444.67;142.42;114.79;55.27;
2006/12/15;2085.06;2275.49;2084.27;2273.91;3451699;2098.44;1962.41;1809.34;1492.16;1365.55;1455.15;1925.16;1773.07;;;345169888.00;363931232.00;314058336.00;92.04;91.11;93.89;1809.34;2205.18;1413.50;161.03;124.04;73.99;
2006/12/22;2277.28;2386.82;2277.28;2343.67;4454694;2172.81;2018.31;1843.42;1511.96;1373.36;1457.55;1976.68;1802.66;;;445469408.00;397315264.00;331932480.00;92.42;91.55;94.16;1843.42;2298.76;1388.08;179.34;135.10;88.49;
2006/12/29;2350.13;2698.90;2350.13;2675.47;4317581;2297.74;2106.82;1898.68;1537.56;1384.10;1461.55;2053.60;1843.80;;;431758112.00;417938624.00;353225120.00;94.09;92.40;97.48;1898.68;2468.34;1329.03;218.12;151.70;132.83;
2007/01/05;2728.19;2847.61;2617.02;2641.33;2519802;2405.61;2190.24;1950.46;1562.56;1394.52;1465.55;2124.99;1881.08;;;251980192.00;396648448.00;350166208.00;89.22;91.34;84.99;1950.46;2591.77;1309.14;243.28;170.02;146.53;
2007/01/12;2621.07;2841.74;2620.63;2668.11;6011657;2520.49;2270.41;2003.96;1589.02;1405.35;1469.67;2198.14;1917.15;;;601165696.00;415109120.00;382751552.00;86.87;89.85;80.90;2003.96;2697.87;1310.05;262.37;188.49;147.76;
2007/01/19;2660.07;2870.42;2658.88;2832.21;6093997;2632.16;2365.30;2064.42;1617.89;1417.78;1474.55;2283.56;1962.03;;;609399680.00;467954880.00;415943072.00;89.82;89.84;89.78;2064.42;2825.99;1302.85;287.42;208.27;158.29;
2007/01/26;2857.90;2994.28;2720.83;2882.56;6770554;2739.94;2456.38;2126.72;1647.76;1430.79;1479.94;2368.24;2008.85;;;677055424.00;514272448.00;455793856.00;89.49;89.72;89.04;2126.72;2942.83;1310.60;307.79;228.18;159.22;
2007/02/02;2897.25;2980.51;2666.86;2673.21;5623898;2739.49;2518.61;2176.98;1673.70;1442.01;1484.97;2434.06;2047.74;;;562389824.00;540398400.00;479168512.00;81.24;86.89;69.92;2176.98;2997.94;1356.01;303.54;243.25;120.57;
2007/02/09;2658.07;2751.16;2541.52;2730.39;4529649;2757.29;2581.45;2227.44;1700.62;1454.04;1490.08;2497.28;2092.37;;;452964896.00;580594880.00;488621664.00;77.82;83.87;65.73;2227.44;3054.47;1400.41;301.31;254.86;92.90;
2007/02/16;2729.84;3036.35;2728.78;2998.47;5187613;2823.38;2671.93;2291.10;1732.36;1467.23;1496.13;2576.25;2145.93;;;518761312.00;564114240.00;489611680.00;83.55;83.76;83.13;2291.10;3150.75;1431.45;317.51;267.39;100.25;
2007/03/02;2999.09;3049.77;2732.88;2831.53;6589086;2823.23;2727.69;2345.05;1760.99;1478.87;1501.43;2637.04;2193.37;;;658908608.00;574015872.00;520985408.00;78.64;82.06;71.80;2345.05;3197.78;1492.33;313.28;276.57;73.42;
2007/03/09;2827.68;2962.42;2723.06;2937.91;5014627;2834.30;2787.12;2402.72;1791.16;1491.71;1507.18;2707.40;2243.94;;;501462688.00;538896768.00;526584640.00;78.42;80.84;73.58;2402.72;3251.85;1553.59;314.87;284.23;61.29;
2007/03/16;2945.92;2979.71;2868.81;2930.48;5820258;2885.76;2812.63;2459.72;1820.92;1504.27;1512.34;2762.11;2293.70;;;582025792.00;542824832.00;541611648.00;77.79;79.83;73.72;2459.72;3288.60;1630.85;311.94;289.77;44.34;
2007/03/23;2864.26;3099.82;2852.86;3074.29;5776767;2954.54;2855.91;2523.07;1852.81;1518.81;1518.15;2822.99;2347.79;;;577676672.00;567767040.00;574180992.00;83.67;81.11;88.79;2523.07;3335.48;1710.67;317.56;295.33;44.46;
2007/03/30;3083.94;3273.73;3052.08;3183.98;6900466;2991.64;2907.51;2588.96;1885.72;1534.26;1524.21;2865.38;2404.06;;;690046592.00;602023552.00;583068864.00;85.03;82.41;90.25;2588.96;3390.76;1787.15;327.10;301.68;50.83;
2007/04/06;3196.59;3334.22;3196.59;3323.58;6151000;3090.05;2956.64;2660.97;1920.76;1550.95;1531.09;2922.22;2465.53;;;615100032.00;593262208.00;583639040.00;89.57;84.80;99.11;2660.97;3454.60;1867.34;341.98;309.74;64.47;
2007/04/13;3333.42;3563.86;3333.26;3518.27;7656595;3206.13;3020.21;2738.29;1958.47;1569.40;1538.62;2993.08;2533.45;;;765659520.00;646102208.00;592499520.00;91.56;87.05;100.58;2738.29;3550.34;1926.25;365.27;320.85;88.84;
2007/04/20;3523.22;3623.87;3358.93;3584.20;7949708;3336.86;3111.31;2814.96;1997.24;1588.00;1546.32;3055.74;2602.66;;;794970816.00;688689984.00;615757440.00;92.91;89.00;100.71;2814.96;3643.10;1986.83;384.61;333.60;102.02;
2007/04/27;3615.79;3802.92;3615.79;3759.87;7776888;3473.99;3214.26;2897.86;2038.53;1607.83;1554.82;3128.85;2678.41;;;777688832.00;728693120.00;648230080.00;93.94;90.65;100.53;2897.86;3756.84;2038.88;409.40;348.76;121.28;
2007/04/30;3784.27;3851.35;3759.48;3841.27;1614320;3605.44;3298.54;2985.23;2081.43;1628.53;1563.62;3226.19;2756.64;;;161432000.00;622970496.00;612497024.00;95.66;92.32;102.35;2985.23;3855.24;2115.23;430.65;365.14;131.02;
2007/05/11;3937.94;4072.14;3875.38;4021.68;7242135;3745.06;3417.56;3072.63;2126.84;1650.90;1573.04;3333.80;2839.54;;;724213504.00;644793152.00;619027648.00;95.73;93.46;100.27;3072.63;3991.53;2153.72;456.78;383.46;146.62;
2007/05/18;3970.66;4081.43;3845.23;4030.26;7452646;3847.45;3526.79;3156.95;2172.46;1673.51;1582.61;3419.78;2922.11;;;745264576.00;640713536.00;643407872.00;95.76;94.23;98.84;3156.95;4103.34;2210.57;472.73;401.32;142.82;
2007/05/25;3902.35;4208.39;3892.98;4179.78;9066710;3966.57;3651.72;3232.17;2221.36;1697.59;1593.06;3532.14;3007.04;;;906670976.00;663054720.00;675872384.00;96.35;94.93;99.19;3232.17;4253.57;2210.77;491.77;419.41;144.72;
2007/06/01;4221.58;4335.96;3858.04;4000.74;9506732;4014.74;3744.36;3300.14;2266.88;1720.22;1602.86;3620.70;3082.03;;;950673216.00;697651200.00;713172160.00;87.76;92.54;78.19;3300.14;4336.80;2263.47;486.80;432.89;107.82;
2007/06/08;3981.82;3987.27;3404.15;3913.14;7583049;4029.13;3817.28;3362.39;2310.52;1742.27;1612.45;3702.59;3151.69;;;758304896.00;817025856.00;719998144.00;77.78;87.62;58.11;3362.39;4388.73;2336.06;470.37;440.38;59.97;
2007/06/15;3942.00;4193.45;3910.00;4132.87;7778112;4051.36;3898.21;3427.43;2357.76;1766.34;1622.86;3790.81;3230.12;;;777811200.00;827745088.00;736269120.00;78.26;84.50;65.78;3427.43;4476.88;2377.97;469.66;446.24;46.85;
2007/06/22;4195.39;4312.00;4024.49;4091.45;7217054;4063.60;3955.52;3487.87;2403.57;1790.05;1633.25;3866.43;3300.03;;;721705408.00;823033024.00;731873280.00;76.76;81.92;66.44;3487.87;4544.42;2431.31;460.45;449.08;22.75;
2007/06/29;4102.79;4131.13;3779.81;3820.70;5449817;3991.77;3979.18;3545.24;2444.59;1811.61;1642.28;3907.85;3356.84;;;544981696.00;750695232.00;706875008.00;66.07;76.64;44.95;3545.24;4538.24;2552.24;426.39;444.54;-36.30;
2007/07/06;3800.23;3916.48;3563.54;3781.35;3881223;3947.91;3981.32;3597.79;2484.00;1833.00;1650.48;3929.78;3399.37;;;388122304.00;638184640.00;667917952.00;57.54;70.27;32.08;3597.79;4517.78;2677.81;391.71;433.98;-84.53;
2007/07/13;3809.67;3935.51;3782.73;3914.40;3445337;3948.15;3988.64;3643.59;2525.24;1855.05;1659.25;3957.29;3448.33;;;344533696.00;555430720.00;686228288.00;56.62;65.72;38.40;3643.59;4528.47;2758.70;370.69;421.32;-101.26;
2007/07/20;3920.65;4062.12;3767.22;4058.85;3152220;3933.35;3992.36;3704.96;2566.17;1878.38;1668.69;3982.21;3501.83;;;315222016.00;462912704.00;645328896.00;61.16;64.20;55.09;3704.96;4520.21;2889.70;361.51;409.36;-95.69;
2007/07/27;4091.24;4371.51;4091.24;4345.36;5635140;3984.13;4023.86;3775.32;2610.93;1903.66;1679.22;4024.21;3560.02;;;563513984.00;431275200.00;627154112.00;73.21;67.20;85.22;3775.32;4553.96;2996.69;373.06;402.10;-58.07;
2007/08/03;4348.61;4562.69;4284.87;4560.77;6005594;4132.15;4061.96;3856.84;2660.05;1930.93;1690.83;4069.14;3624.57;;;600559424.00;442390112.00;596542656.00;82.08;72.16;101.92;3856.84;4603.77;3109.91;395.04;400.69;-11.29;
2007/08/10;4600.12;4769.62;4564.31;4749.37;5798044;4325.75;4136.83;3940.60;2711.38;1959.76;1703.18;4129.07;3704.42;;;579804416.00;480727040.00;559455872.00;87.50;77.27;107.94;3940.60;4693.69;3187.50;422.81;405.11;35.39;
2007/08/17;4768.62;4916.31;4646.43;4656.57;5092971;4474.17;4211.16;4014.22;2763.13;1988.34;1715.22;4168.79;3778.50;;;509297088.00;513679360.00;534555040.00;85.26;79.94;95.92;4014.22;4743.42;3285.03;432.34;410.56;43.56;
2007/08/24;4773.83;5125.36;4758.40;5107.67;5515132;4683.95;4308.65;4103.43;2822.02;2020.85;1729.06;4261.05;3859.63;;;551513216.00;560938176.00;511925440.00;89.80;83.22;102.95;4103.43;4909.35;3297.51;470.86;422.62;96.49;
2007/08/31;5144.82;5235.16;5058.45;5218.83;5657549;4858.64;4421.38;4188.45;2882.24;2054.15;1743.20;4369.84;3951.45;;;565754880.00;561385472.00;496330336.00;92.87;86.44;105.74;4188.45;5087.84;3289.06;504.55;439.01;131.09;
2007/09/07;5257.78;5412.32;5223.67;5277.18;6071078;5001.92;4567.04;4273.11;2942.32;2087.72;1757.65;4465.21;4041.42;;;607107776.00;562695360.00;502542752.00;92.51;88.46;100.60;4273.11;5248.51;3297.71;529.85;457.17;145.35;
2007/09/14;5208.32;5395.04;5025.34;5312.18;5183586;5114.48;4720.11;4350.72;3002.02;2121.85;1772.37;4566.93;4133.02;;;518358592.00;550405760.00;515566400.00;92.98;89.97;99.00;4350.72;5398.52;3302.92;546.42;475.02;142.79;
2007/09/21;5309.06;5489.07;5307.77;5454.67;5021499;5274.13;4874.15;4431.39;3065.18;2157.56;1787.68;4703.10;4224.58;;;502149888.00;548977024.00;531328192.00;94.50;91.48;100.54;4431.39;5559.41;3303.38;564.54;492.93;143.23;
2007/09/28;5469.84;5560.42;5306.82;5552.30;4026158;5363.02;5023.49;4507.92;3129.96;2194.17;1803.47;4850.68;4315.67;;;402615808.00;519196672.00;540067456.00;96.12;93.03;102.31;4507.92;5723.21;3292.63;580.10;510.36;139.47;
2007/10/12;5683.31;5959.36;5620.00;5903.26;5174632;5499.92;5179.28;4601.57;3200.65;2234.13;1820.76;5016.42;4414.88;;;517463200.00;509539136.00;535462304.00;96.07;94.04;100.14;4601.57;5943.90;3259.24;613.67;531.02;165.30;
2007/10/19;5934.77;6124.04;5766.86;5818.05;4288273;5608.08;5305.00;4683.48;3271.45;2273.45;1837.94;5163.01;4503.33;;;428827296.00;473882624.00;518288992.00;90.48;92.85;85.73;4683.48;6114.46;3252.51;626.18;550.06;152.26;
2007/10/26;5742.79;5906.69;5462.01;5589.63;3266422;5663.58;5389.02;4762.93;3337.84;2311.27;1854.22;5266.70;4580.47;;;326642208.00;435539968.00;492972864.00;80.61;88.77;64.28;4762.93;6210.63;3315.23;610.63;562.17;96.92;
2007/11/02;5641.98;6005.13;5617.98;5777.81;3300533;5728.20;5501.16;4856.16;3407.51;2350.97;1871.25;5368.13;4658.08;;;330053312.00;401119648.00;475048352.00;76.57;84.70;60.30;4856.16;6313.58;3398.75;606.50;571.04;70.92;
2007/11/09;5748.18;5787.23;5217.63;5315.54;2775286;5680.85;5521.94;4915.29;3469.05;2386.03;1886.47;5415.30;4714.78;;;277528608.00;376102912.00;447649792.00;59.85;76.42;26.71;4915.29;6344.85;3485.74;559.47;568.72;-18.50;
2007/11/16;5181.17;5453.74;5032.58;5316.27;2623073;5563.45;5531.69;4976.53;3530.37;2421.28;1901.64;5470.28;4764.57;;;262307296.00;325071680.00;417305408.00;48.73;67.19;11.80;4976.53;6361.74;3591.33;516.31;558.24;-83.86;
2007/11/23;5325.30;5344.93;4896.99;5032.13;2191629;5406.27;5507.17;5037.11;3586.44;2454.04;1915.92;5463.98;4803.11;;;219162896.00;283139264.00;378510944.00;36.16;56.84;-5.22;5037.11;6310.97;3763.24;453.94;537.38;-166.88;
2007/11/30;5102.53;5124.89;4778.73;4871.78;2134552;5262.73;5463.15;5091.63;3638.96;2485.84;1929.82;5435.07;4829.73;;;213455200.00;260501504.00;348020736.00;26.41;46.70;-14.17;5091.63;6224.76;3958.50;387.12;507.33;-240.42;
2007/12/07;4838.56;5096.80;4798.01;5091.76;2611985;5125.50;5426.85;5150.50;3695.06;2519.79;1944.45;5419.61;4871.69;;;261198496.00;246730752.00;323925184.00;25.36;39.59;-3.09;5150.50;6139.25;4161.75;347.89;475.44;-255.09;
2007/12/14;5010.83;5209.71;4860.16;5007.91;3543311;5063.98;5372.41;5197.95;3749.32;2552.97;1958.86;5394.26;4913.79;;;354331104.00;262091568.00;319097248.00;22.59;33.92;-0.08;5197.95;6047.39;4348.51;306.51;441.66;-270.29;
2007/12/21;5007.29;5112.39;4812.16;5101.78;3090212;5021.08;5292.26;5235.77;3804.60;2586.76;1973.68;5364.84;4951.06;;;309021184.00;271433728.00;298252704.00;23.84;30.56;10.40;5235.77;5987.06;4484.48;278.09;408.94;-261.71;
2007/12/28;5132.91;5336.50;5104.65;5261.56;4276363;5066.98;5236.63;5270.81;3862.46;2621.59;1989.01;5340.63;4996.06;;;427636288.00;313128544.00;298133920.00;29.02;30.04;26.96;5270.81;5951.61;4590.02;265.39;380.23;-229.68;
2008/01/04;5265.00;5372.46;5201.89;5361.57;2708178;5164.90;5213.81;5301.42;3921.70;2656.86;2004.93;5295.48;5055.33;;;270817792.00;324600640.00;292551072.00;38.61;32.90;50.03;5301.42;5937.05;4665.78;260.40;356.27;-191.73;
2008/01/11;5357.45;5500.06;5332.60;5484.68;4819043;5243.50;5184.50;5342.83;3982.00;2692.83;2021.59;5267.71;5120.84;;;481904288.00;368742400.00;307736576.00;58.36;41.39;92.31;5342.83;5905.27;4780.39;263.34;337.68;-148.68;
2008/01/18;5507.58;5522.78;5039.79;5180.51;4431193;5278.02;5171.00;5346.47;4036.96;2726.42;2036.77;5233.61;5169.54;;;443119296.00;386499392.00;324295488.00;56.91;46.56;77.60;5346.47;5903.41;4789.52;238.38;317.82;-158.88;
2008/01/25;5188.79;5200.93;4510.50;4761.69;4552572;5210.00;5115.54;5323.61;4083.45;2756.33;2049.90;5148.93;5196.57;;;455257216.00;415747264.00;343590496.00;46.21;46.44;45.74;5323.61;5937.25;4709.97;182.70;290.80;-216.20;
2008/02/01;4720.56;4720.56;4195.75;4320.77;2997162;5021.85;5044.41;5275.79;4121.29;2782.43;2061.27;5066.04;5195.63;;;299716192.00;390162848.00;351645696.00;33.95;42.28;17.28;5275.79;6036.18;4515.40;101.82;253.00;-302.37;
