时间;开盘;最高;最低;收盘;成交量;MA2.MA1;MA2.MA2;MA2.MA3;MA2.MA4;MA2.MA5;MA2.MA6;MA2.MA7;MA2.MA8;MA2.MA9;MA2.MA10;VOL.VOLUME;VOL.MAVOL1;VOL.MAVOL2;KDJ.K;KDJ.D;KDJ.J;BOLL.BOLL;BOLL.UB;BOLL.LB;MACD.DIF;MACD.DEA;MACD.MACD;
2004/04/21;1669.38;1675.36;1645.08;1651.58;15865939;1673.95;1700.28;1725.21;1699.75;1572.22;1527.29;;;;;15865939.00;15966618.00;19359130.00;13.74;22.35;-3.47;1725.21;1801.10;1649.32;-11.02;1.76;-25.56;
2004/04/22;1649.05;1659.79;1637.29;1657.79;13383034;1669.70;1689.03;1721.28;1700.23;1574.52;1527.75;;;;;13383034.00;15341568.00;18250342.00;16.16;20.29;7.91;1721.28;1802.67;1639.88;-13.47;-1.28;-24.37;
2004/04/23;1653.94;1653.99;1632.56;1635.50;13463930;1658.00;1679.82;1716.34;1700.98;1576.73;1528.08;;;;;13463930.00;14228685.00;16914022.00;11.73;17.44;0.32;1716.34;1805.99;1626.69;-17.01;-4.43;-25.17;
2004/04/26;1633.27;1644.50;1623.05;1635.50;10944212;1649.95;1671.07;1712.14;1701.17;1578.95;1528.32;;;;;10944212.00;13465190.00;15978906.00;12.25;15.71;5.33;1712.14;1808.76;1615.51;-19.60;-7.46;-24.27;
2004/04/27;1636.44;1640.69;1608.81;1611.86;13376478;1638.45;1660.78;1706.53;1700.55;1581.04;1528.30;;;;;13376478.00;13406618.00;15253094.00;9.22;13.54;0.57;1706.53;1812.78;1600.27;-23.29;-10.63;-25.32;
2004/04/28;1606.42;1615.14;1589.10;1606.80;13260498;1629.50;1651.72;1699.78;1699.24;1583.22;1528.20;;;;;13260498.00;12885606.00;14426112.00;11.53;12.87;8.85;1699.78;1813.49;1586.06;-26.31;-13.76;-25.10;
2004/04/29;1605.30;1613.56;1578.09;1579.45;14230964;1613.85;1641.78;1690.85;1697.35;1585.15;1528.10;;;;;14230964.00;13055181.00;14198374.00;8.06;11.27;1.65;1690.85;1813.02;1568.68;-30.57;-17.13;-26.88;
2004/04/30;1579.97;1599.56;1572.23;1595.59;12990051;1605.85;1631.93;1682.19;1695.95;1587.08;1528.03;;;;;12990051.00;12960154.00;13594419.00;12.47;11.67;14.06;1682.19;1805.67;1558.71;-32.26;-20.15;-24.22;
2004/05/10;1600.63;1603.07;1555.26;1560.21;8718337;1590.80;1620.38;1671.88;1693.56;1588.50;1527.85;;;;;8718337.00;12515328.00;12990259.00;9.68;11.01;7.04;1671.88;1800.08;1543.67;-36.05;-23.33;-25.43;
2004/05/11;1556.72;1570.76;1545.63;1568.06;8208075;1582.00;1610.22;1661.40;1691.51;1590.03;1527.84;;;;;8208075.00;11481498.00;12444058.00;13.01;11.67;15.67;1661.40;1787.47;1535.33;-37.98;-26.26;-23.43;
2004/05/12;1568.41;1604.42;1564.14;1603.77;11874966;1581.40;1605.45;1652.86;1690.28;1592.08;1527.98;;;;;11874966.00;11204198.00;12044902.00;26.56;16.63;46.40;1652.86;1769.44;1536.29;-36.20;-28.25;-15.91;
2004/05/13;1605.70;1606.07;1589.46;1597.57;9567336;1585.05;1599.45;1644.24;1689.18;1594.27;1528.20;;;;;9567336.00;10271949.00;11663565.00;35.21;22.83;59.99;1644.24;1749.20;1539.27;-34.90;-29.58;-10.64;
2004/05/14;1596.73;1597.32;1558.54;1562.69;10072769;1578.45;1592.15;1635.99;1687.57;1596.13;1528.44;;;;;10072769.00;9688269.00;11324211.00;29.46;25.04;38.30;1635.99;1739.32;1532.66;-36.26;-30.92;-10.69;
2004/05/17;1556.67;1562.39;1537.47;1539.96;8873142;1574.40;1582.60;1626.84;1684.96;1597.76;1528.65;;;;;8873142.00;9719398.00;11117363.00;20.71;23.59;14.93;1626.84;1730.15;1523.53;-38.73;-32.48;-12.50;
2004/05/18;1537.34;1555.86;1526.24;1555.44;12609870;1571.90;1576.95;1618.86;1682.49;1599.74;1528.72;;;;;12609870.00;10599629.00;11040563.00;24.95;24.05;26.76;1618.86;1718.04;1519.68;-38.98;-33.78;-10.41;
2004/05/19;1559.26;1575.38;1548.16;1558.29;13211805;1562.80;1572.10;1611.91;1679.85;1601.73;1528.92;;;;;13211805.00;10867098.00;11035648.00;30.02;26.04;37.98;1611.91;1707.39;1516.44;-38.51;-34.73;-7.57;
2004/05/20;1556.69;1571.30;1542.22;1549.06;10559511;1553.05;1569.05;1605.41;1677.04;1603.55;1529.03;;;;;10559511.00;11065344.00;10668646.00;29.54;27.20;34.21;1605.41;1699.32;1511.50;-38.44;-35.47;-5.95;
2004/05/21;1548.56;1559.86;1545.62;1558.33;10149540;1552.25;1565.35;1598.64;1674.32;1605.47;1529.13;;;;;10149540.00;11080909.00;10384589.00;33.09;29.17;40.94;1598.64;1684.93;1512.35;-37.21;-35.82;-2.78;
2004/05/24;1559.55;1562.33;1547.36;1550.35;9315736;1554.30;1564.35;1592.36;1672.13;1607.41;1529.39;;;;;9315736.00;11169382.00;10444390.00;32.13;30.15;36.08;1592.36;1673.07;1511.65;-36.45;-35.94;-1.02;
2004/05/25;1549.02;1549.59;1516.34;1518.05;10111280;1546.80;1559.35;1584.79;1669.40;1608.91;1529.37;;;;;10111280.00;10669670.00;10634650.00;22.05;27.45;11.25;1584.79;1663.44;1506.14;-38.03;-36.36;-3.33;
2004/05/26;1515.16;1529.91;1508.65;1524.44;8092712;1540.05;1551.43;1578.44;1667.35;1610.14;1529.25;;;;;8092712.00;9645670.00;10256384.00;20.64;25.18;11.55;1578.44;1654.88;1502.00;-38.31;-36.75;-3.12;
2004/05/27;1524.94;1559.55;1515.97;1557.18;13529194;1541.70;1547.38;1573.41;1665.72;1611.77;1529.26;;;;;13529194.00;10239590.00;10652467.00;38.00;29.46;55.09;1573.41;1640.54;1506.28;-35.49;-36.50;2.02;
2004/05/28;1558.42;1561.00;1545.65;1548.72;9525949;1539.75;1546.00;1569.07;1663.61;1612.98;1529.23;;;;;9525949.00;10115072.00;10597990.00;45.35;34.75;66.54;1569.07;1630.26;1507.89;-33.55;-35.91;4.72;
2004/05/31;1549.03;1556.79;1544.71;1555.91;8092426;1540.85;1547.57;1565.09;1661.38;1614.20;1529.32;;;;;8092426.00;9870131.00;10519757.00;53.84;41.12;79.29;1565.09;1617.85;1512.32;-31.07;-34.94;7.74;
2004/06/01;1555.56;1579.82;1553.12;1579.66;14386479;1553.20;1550.00;1563.47;1659.59;1615.60;1529.50;;;;;14386479.00;10725376.00;10697523.00;69.15;50.46;106.53;1563.47;1612.03;1514.92;-26.88;-33.33;12.89;
2004/06/02;1580.21;1580.57;1562.24;1567.07;14522630;1561.70;1550.88;1561.49;1658.01;1617.09;1529.58;;;;;14522630.00;12011520.00;10828595.00;73.18;58.03;103.47;1561.49;1605.63;1517.35;-24.30;-31.52;14.45;
2004/06/03;1566.42;1566.83;1540.74;1543.53;11785274;1558.95;1550.32;1559.69;1655.92;1618.31;1529.51;;;;;11785274.00;11662541.00;10951066.00;64.95;60.34;74.18;1559.69;1603.67;1515.70;-23.87;-29.99;12.24;
2004/06/04;1541.09;1549.50;1534.99;1542.09;11746335;1557.65;1548.70;1557.03;1653.92;1619.22;1529.41;;;;;11746335.00;12106547.00;11110810.00;58.80;59.83;56.75;1557.03;1598.24;1515.81;-23.38;-28.67;10.57;
2004/06/07;1538.46;1538.50;1508.87;1517.15;9975911;1549.90;1545.38;1554.86;1651.92;1619.90;1529.20;;;;;9975911.00;12483379.00;11176755.00;43.14;54.26;20.89;1554.86;1599.71;1510.01;-24.72;-27.88;6.32;
2004/06/08;1514.78;1519.99;1488.63;1493.81;10754945;1532.75;1542.97;1551.16;1649.53;1620.31;1528.97;;;;;10754945.00;11756749.00;11241062.00;30.64;46.39;-0.86;1551.16;1603.14;1499.19;-27.35;-27.78;0.84;
2004/06/09;1492.20;1497.18;1464.16;1468.07;12367769;1512.95;1537.32;1544.38;1646.03;1620.43;1528.57;;;;;12367769.00;11325850.00;11668685.00;21.54;38.11;-11.58;1544.38;1602.50;1486.25;-31.16;-28.45;-5.41;
2004/06/10;1465.56;1478.17;1456.32;1468.34;11337074;1497.90;1528.43;1537.90;1642.31;1620.58;1528.14;;;;;11337074.00;11236557.00;11449549.00;17.59;31.27;-9.77;1537.90;1599.73;1476.07;-33.76;-29.51;-8.49;
2004/06/11;1471.69;1499.46;1469.54;1472.07;11086339;1483.90;1520.78;1533.39;1638.60;1620.87;1527.72;;;;;11086339.00;11104256.00;11605402.00;15.95;26.16;-4.47;1533.39;1600.62;1466.16;-35.11;-30.63;-8.96;
2004/06/14;1471.45;1471.45;1431.31;1438.74;11295659;1468.20;1509.05;1528.31;1633.64;1620.83;1527.22;;;;;11295659.00;11368448.00;11925914.00;12.29;21.54;-6.20;1528.31;1607.61;1449.01;-38.44;-32.19;-12.48;
2004/06/15;1436.08;1469.57;1433.03;1463.78;10726086;1462.20;1497.47;1523.74;1628.95;1620.79;1526.78;;;;;10726086.00;11362714.00;11559731.00;16.18;19.75;9.04;1523.74;1606.94;1440.54;-38.60;-33.48;-10.25;
2004/06/16;1465.23;1491.69;1452.58;1475.42;11787133;1463.65;1488.30;1519.59;1624.45;1620.83;1526.46;;;;;11787133.00;11246797.00;11286323.00;23.23;20.91;27.86;1519.59;1603.79;1435.39;-37.37;-34.25;-6.22;
2004/06/17;1475.27;1478.49;1443.53;1445.50;9847524;1459.10;1478.50;1514.41;1619.92;1620.62;1526.09;;;;;9847524.00;10948608.00;11092582.00;19.90;20.57;18.55;1514.41;1603.57;1425.25;-38.36;-35.07;-6.56;
2004/06/18;1442.48;1442.48;1411.03;1427.30;10520460;1450.10;1467.00;1507.85;1614.57;1620.26;1525.67;;;;;10520460.00;10835558.00;10969907.00;18.24;19.80;15.13;1507.85;1602.51;1413.19;-40.15;-36.09;-8.12;
2004/06/21;1421.83;1434.20;1414.97;1433.47;8221234;1449.10;1458.65;1502.01;1609.20;1619.99;1525.25;;;;;8221234.00;10220339.00;10794394.00;20.62;20.07;21.72;1502.01;1600.00;1404.03;-40.60;-36.99;-7.22;
2004/06/22;1434.42;1456.13;1430.96;1450.68;11141369;1446.45;1454.32;1498.65;1604.36;1619.96;1524.79;;;;;11141369.00;10303488.00;10833101.00;28.69;22.95;40.19;1498.65;1598.92;1398.38;-39.12;-37.42;-3.41;
2004/06/23;1450.07;1450.11;1428.80;1440.73;8713056;1439.55;1451.60;1494.46;1599.37;1619.82;1524.31;;;;;8713056.00;9688678.00;10467738.00;30.32;25.40;40.16;1494.46;1597.16;1391.77;-38.31;-37.60;-1.43;
2004/06/24;1438.31;1447.39;1426.49;1427.75;9506898;1436.00;1447.55;1487.99;1594.22;1619.67;1523.75;;;;;9506898.00;9620685.00;10284646.00;27.13;25.98;29.42;1487.99;1590.35;1385.62;-38.27;-37.73;-1.08;
2004/06/25;1426.55;1434.47;1399.39;1401.11;9854145;1430.75;1440.43;1480.60;1588.67;1618.90;1523.12;;;;;9854145.00;9487155.00;10161357.00;18.70;23.55;9.01;1480.60;1585.78;1375.42;-39.93;-38.17;-3.52;
2004/06/28;1396.36;1397.52;1380.20;1385.18;8313757;1421.10;1435.10;1472.07;1583.10;1617.94;1522.43;;;;;8313757.00;9505997.00;9863168.00;13.96;20.36;1.17;1472.07;1579.21;1364.94;-42.05;-38.95;-6.20;
2004/06/29;1384.64;1409.38;1376.22;1408.69;10654000;1412.70;1429.57;1463.53;1577.84;1617.06;1521.85;;;;;10654000.00;9408512.00;9856000.00;19.89;20.20;19.27;1463.53;1561.40;1365.65;-41.35;-39.43;-3.85;
2004/06/30;1408.27;1415.84;1394.68;1399.16;8709699;1404.40;1421.97;1455.14;1572.13;1616.12;1521.29;;;;;8709699.00;9407693.00;9548186.00;22.83;21.08;26.33;1455.14;1544.01;1366.27;-41.10;-39.76;-2.67;
2004/07/01;1398.20;1445.10;1396.35;1441.07;14580098;1407.05;1421.53;1450.01;1566.85;1615.50;1520.94;;;;;14580098.00;10422272.00;10021478.00;42.27;28.14;70.53;1450.01;1528.65;1371.37;-37.08;-39.23;4.29;
2004/07/02;1441.12;1447.61;1428.07;1441.19;11068766;1415.10;1422.93;1444.96;1561.39;1615.05;1520.66;;;;;11068766.00;10665574.00;10076365.00;55.28;37.19;91.47;1444.96;1510.60;1379.33;-33.51;-38.08;9.15;
2004/07/05;1440.17;1444.93;1429.12;1444.59;8398896;1426.95;1424.03;1441.34;1556.03;1614.49;1520.38;;;;;8398896.00;10682368.00;10094182.00;67.70;47.36;108.38;1441.34;1497.51;1385.16;-30.05;-36.48;12.85;
2004/07/06;1445.40;1466.78;1445.32;1450.03;12255000;1435.20;1423.95;1439.14;1550.57;1614.09;1520.18;;;;;12255000.00;11002266.00;10205389.00;72.30;55.67;105.56;1439.14;1489.85;1388.43;-26.57;-34.49;15.85;
2004/07/07;1448.95;1448.96;1434.29;1438.40;8110749;1443.05;1423.72;1437.66;1544.97;1613.44;1519.87;;;;;8110749.00;10882662.00;10145178.00;71.09;60.81;91.64;1437.66;1486.51;1388.81;-24.46;-32.49;16.05;
2004/07/08;1436.47;1440.64;1426.95;1439.78;7158494;1442.80;1424.93;1436.24;1539.46;1612.36;1519.64;;;;;7158494.00;9398272.00;9910272.00;70.79;64.14;84.09;1436.24;1482.93;1389.54;-22.43;-30.48;16.10;
2004/07/09;1439.73;1451.75;1429.14;1430.65;7418729;1440.65;1427.88;1434.15;1534.51;1611.16;1519.42;;;;;7418729.00;8668365.00;9666970.00;67.23;65.17;71.35;1434.15;1477.72;1390.58;-21.30;-28.64;14.68;
2004/07/12;1426.25;1426.25;1393.81;1397.15;8930134;1431.20;1429.07;1432.09;1529.08;1609.58;1519.07;;;;;8930134.00;8774451.00;9728410.00;46.34;58.89;21.25;1432.09;1478.61;1385.56;-22.85;-27.48;9.26;
2004/07/13;1395.35;1403.14;1389.16;1399.46;7358626;1421.10;1428.15;1428.86;1523.82;1607.83;1518.67;;;;;7358626.00;7795507.00;9398886.00;35.32;51.03;3.89;1428.86;1475.05;1382.67;-23.62;-26.71;6.18;
2004/07/14;1399.86;1408.99;1378.91;1403.76;10506909;1414.15;1428.60;1425.29;1518.93;1606.35;1518.26;;;;;10506909.00;8274329.50;9578496.00;32.97;45.01;8.89;1425.29;1467.19;1383.39;-23.61;-26.09;4.96;
2004/07/15;1404.47;1422.26;1399.98;1421.54;12771154;1410.50;1426.65;1424.09;1514.64;1604.70;1517.94;;;;;12771154.00;9397043.00;9397658.00;38.15;42.73;29.01;1424.09;1464.91;1383.26;-21.92;-25.26;6.68;
2004/07/16;1423.69;1458.39;1422.24;1456.13;22935944;1415.65;1428.15;1425.54;1510.68;1603.40;1517.76;;;;;22935944.00;12500173.00;10584269.00;54.73;46.73;70.73;1425.54;1468.80;1382.27;-17.58;-23.72;12.28;
2004/07/19;1456.77;1465.84;1447.05;1457.54;13493061;1427.70;1429.45;1426.74;1507.04;1602.28;1517.54;;;;;13493061.00;13413171.00;11093811.00;66.64;53.36;93.18;1426.74;1472.22;1381.26;-13.87;-21.75;15.76;
2004/07/20;1457.23;1457.29;1440.06;1447.94;12447571;1437.35;1429.22;1426.59;1503.34;1601.12;1517.32;;;;;12447571.00;14431027.00;11113267.00;70.89;59.21;94.27;1426.59;1471.78;1381.40;-11.57;-19.71;16.29;
2004/07/21;1446.52;1452.86;1436.85;1448.04;9644045;1446.25;1430.20;1426.96;1499.95;1599.85;1516.98;;;;;9644045.00;14258586.00;11266458.00;73.77;64.06;93.19;1426.96;1472.75;1381.18;-9.63;-17.70;16.14;
2004/07/22;1448.13;1449.69;1404.54;1407.44;13235340;1443.40;1426.95;1425.94;1495.78;1598.01;1516.50;;;;;13235340.00;14351155.00;11874099.00;60.12;62.75;54.86;1425.94;1472.54;1379.33;-11.24;-16.41;10.34;
2004/07/23;1403.36;1408.46;1387.26;1407.40;10997608;1433.65;1424.65;1426.26;1491.98;1596.48;1516.04;;;;;10997608.00;11963597.00;12231885.00;51.00;58.83;35.35;1426.26;1472.24;1380.28;-12.37;-15.60;6.45;
2004/07/26;1401.84;1401.88;1381.91;1387.67;8444411;1419.70;1423.70;1426.39;1487.85;1594.51;1515.49;;;;;8444411.00;10953933.00;12183552.00;37.36;51.68;8.73;1426.39;1471.91;1380.86;-14.69;-15.42;1.45;
2004/07/27;1386.99;1395.31;1373.42;1384.13;9508097;1406.95;1422.15;1425.15;1484.05;1592.30;1514.91;;;;;9508097.00;10365747.00;12398387.00;28.77;44.04;-1.77;1425.15;1473.89;1376.41;-16.63;-15.66;-1.94;
2004/07/28;1385.50;1397.17;1366.50;1388.81;10422292;1395.05;1420.65;1424.63;1480.42;1589.83;1514.31;;;;;10422292.00;10521395.00;12389990.00;26.67;38.25;3.50;1424.63;1474.73;1374.52;-17.58;-16.04;-3.07;
2004/07/29;1388.62;1407.36;1385.96;1407.33;11508945;1395.10;1419.25;1422.95;1477.55;1587.45;1513.91;;;;;11508945.00;10176512.00;12263834.00;31.48;35.99;22.45;1422.95;1473.00;1372.90;-16.65;-16.16;-0.97;
2004/07/30;1408.49;1409.12;1384.74;1386.20;9311763;1390.85;1412.25;1420.20;1474.06;1585.01;1513.47;;;;;9311763.00;9839411.00;10901504.00;28.22;33.40;17.85;1420.20;1472.04;1368.36;-17.42;-16.41;-2.00;
2004/08/02;1381.88;1383.08;1370.50;1373.22;7271499;1387.90;1403.80;1416.63;1470.94;1582.25;1512.97;;;;;7271499.00;9604301.00;10279117.00;21.41;29.40;5.41;1416.63;1471.15;1362.10;-18.85;-16.90;-3.90;
2004/08/03;1371.28;1378.20;1363.69;1366.26;7792464;1384.35;1395.65;1412.44;1467.58;1579.55;1512.42;;;;;7792464.00;9261466.00;9813606.00;15.27;24.69;-3.58;1412.44;1468.99;1355.88;-20.32;-17.59;-5.47;
2004/08/04;1365.67;1424.55;1364.01;1404.51;17709084;1387.55;1391.30;1410.75;1464.26;1577.27;1512.07;;;;;17709084.00;10718822.00;10620109.00;32.54;27.31;42.99;1410.75;1466.05;1355.45;-18.18;-17.71;-0.96;
2004/08/05;1402.37;1413.08;1387.55;1389.04;11043246;1383.85;1389.47;1408.21;1460.78;1574.98;1511.71;;;;;11043246.00;10625434.00;10400973.00;35.57;30.06;46.60;1408.21;1462.55;1353.88;-17.54;-17.67;0.27;
2004/08/06;1388.07;1400.95;1380.31;1390.46;9235484;1384.70;1387.78;1406.21;1457.92;1572.75;1511.40;;;;;9235484.00;10610278.00;10224845.00;38.38;32.83;49.47;1406.21;1460.03;1352.40;-16.72;-17.48;1.52;
2004/08/09;1388.08;1397.59;1382.94;1395.85;8224818;1389.25;1388.57;1406.14;1455.51;1570.24;1511.07;;;;;8224818.00;10801152.00;10202726.00;43.20;36.29;57.02;1406.14;1460.00;1352.28;-15.46;-17.08;3.24;
2004/08/10;1396.62;1404.72;1390.94;1400.77;7162672;1396.15;1390.25;1406.20;1452.93;1567.71;1510.75;;;;;7162672.00;10674995.00;9968230.00;49.11;40.56;66.20;1406.20;1460.03;1352.37;-13.90;-16.44;5.08;
2004/08/11;1401.02;1401.25;1382.24;1384.96;7948078;1392.20;1389.88;1405.26;1450.05;1564.95;1510.39;;;;;7948078.00;8722842.00;9720832.00;44.39;41.84;49.49;1405.26;1459.92;1350.60;-13.78;-15.91;4.25;
2004/08/12;1378.79;1378.79;1357.08;1368.20;8755345;1388.05;1385.95;1402.60;1447.03;1562.04;1509.95;;;;;8755345.00;8265318.50;9445376.00;35.09;39.59;26.08;1402.60;1459.09;1346.11;-14.87;-15.70;1.66;
2004/08/13;1361.98;1377.82;1358.31;1368.45;8592050;1383.60;1384.15;1398.20;1443.86;1559.09;1509.45;;;;;8592050.00;8136294.50;9373286.00;29.01;36.06;14.90;1398.20;1450.66;1345.74;-15.54;-15.67;0.27;
2004/08/16;1366.52;1369.87;1350.84;1354.51;8121606;1375.35;1382.30;1393.05;1440.60;1556.37;1508.89;;;;;8121606.00;8115814.50;9458483.00;21.00;31.04;0.92;1393.05;1441.03;1345.07;-16.99;-15.93;-2.11;
2004/08/17;1354.38;1364.41;1344.81;1360.20;7568852;1367.25;1381.70;1388.68;1437.97;1553.68;1508.38;;;;;7568852.00;8197325.00;9436160.00;21.51;27.86;8.81;1388.68;1431.27;1346.09;-17.48;-16.24;-2.48;
2004/08/18;1359.87;1371.23;1357.03;1358.22;7980519;1361.90;1377.05;1384.18;1435.20;1551.27;1507.87;;;;;7980519.00;8203878.50;8463360.00;21.80;25.84;13.72;1384.18;1418.56;1349.79;-17.83;-16.56;-2.53;
2004/08/19;1357.23;1357.27;1333.48;1340.45;8623672;1356.35;1372.20;1380.84;1431.59;1548.65;1507.34;;;;;8623672.00;8177254.50;8221286.50;17.80;23.16;7.07;1380.84;1418.57;1343.11;-19.31;-17.11;-4.40;
2004/08/20;1338.31;1349.47;1327.77;1341.74;8835866;1351.05;1367.32;1377.55;1428.14;1545.88;1506.81;;;;;8835866.00;8226406.50;8181350.50;17.92;21.41;10.92;1377.55;1416.94;1338.16;-20.15;-17.72;-4.86;
2004/08/23;1339.93;1339.94;1322.98;1325.41;6770421;1345.25;1360.30;1374.44;1424.30;1542.84;1506.20;;;;;6770421.00;7956070.50;8035942.50;12.98;18.60;1.73;1374.44;1419.84;1329.03;-21.88;-18.55;-6.66;
2004/08/24;1323.79;1347.15;1317.56;1344.63;10166386;1342.10;1354.68;1372.46;1420.38;1539.98;1505.71;;;;;10166386.00;8475443.00;8336384.00;23.39;20.20;29.77;1372.46;1419.50;1325.43;-21.45;-19.13;-4.65;
2004/08/25;1344.46;1346.97;1334.29;1339.78;6879255;1338.40;1350.15;1370.01;1416.59;1537.30;1505.25;;;;;6879255.00;8255078.50;8229478.50;27.88;22.76;38.13;1370.01;1418.55;1321.48;-21.26;-19.56;-3.41;
2004/08/26;1339.62;1340.95;1330.22;1334.42;6084274;1337.20;1346.78;1366.36;1413.11;1534.51;1504.79;;;;;6084274.00;7747584.00;7962419.00;29.06;24.86;37.46;1366.36;1414.04;1318.69;-21.30;-19.91;-2.78;
2004/08/27;1333.31;1337.73;1314.60;1320.61;7126479;1332.95;1342.00;1363.07;1409.41;1531.67;1504.29;;;;;7126479.00;7405158.50;7815782.50;22.91;24.21;20.31;1363.07;1413.92;1312.23;-22.18;-20.36;-3.65;
2004/08/30;1318.32;1322.23;1310.02;1319.41;6289423;1331.75;1338.50;1360.40;1406.12;1529.02;1503.77;;;;;6289423.00;7308902.50;7632486.50;20.39;22.94;15.29;1360.40;1414.58;1306.22;-22.72;-20.83;-3.78;
2004/08/31;1342.30;1360.75;1331.76;1342.06;12592352;1331.25;1336.68;1359.19;1403.59;1526.56;1503.37;;;;;12592352.00;7794278.50;8134861.00;34.64;26.84;50.26;1359.19;1413.89;1304.48;-21.08;-20.88;-0.39;
2004/09/01;1340.75;1340.77;1319.86;1321.46;6758693;1327.60;1333.00;1355.03;1401.15;1523.59;1502.89;;;;;6758693.00;7770112.00;8012595.00;30.61;28.10;35.65;1355.03;1407.82;1302.23;-21.19;-20.94;-0.49;
2004/09/02;1319.07;1328.61;1303.19;1327.93;9207820;1326.30;1331.75;1351.97;1398.81;1520.56;1502.45;;;;;9207820.00;8394752.00;8071168.00;34.74;30.31;43.59;1351.97;1403.54;1300.41;-20.52;-20.86;0.67;
2004/09/03;1327.81;1333.22;1319.82;1327.12;8206269;1327.60;1330.28;1348.80;1396.39;1517.49;1502.07;;;;;8206269.00;8611021.00;8008089.50;37.02;32.55;45.96;1348.80;1398.14;1299.46;-19.83;-20.65;1.65;
2004/09/06;1326.46;1326.87;1315.96;1321.46;6085463;1328.00;1329.88;1345.09;1394.44;1514.04;1501.65;;;;;6085463.00;8570061.00;7939481.50;35.26;33.45;38.87;1345.09;1390.56;1299.61;-19.51;-20.43;1.82;
2004/09/07;1321.21;1325.68;1312.31;1324.29;6308507;1324.45;1327.85;1341.26;1392.11;1510.53;1501.25;;;;;6308507.00;7313408.00;7553843.00;35.72;34.21;38.76;1341.26;1379.27;1303.25;-18.82;-20.10;2.57;
2004/09/08;1322.84;1323.26;1302.11;1309.33;8600496;1322.05;1324.82;1337.49;1389.35;1506.90;1500.82;;;;;8600496.00;7681638.50;7725875.00;27.92;32.11;19.54;1337.49;1372.09;1302.88;-19.25;-19.93;1.37;
2004/09/09;1307.47;1307.47;1281.75;1284.31;8667538;1313.30;1319.80;1333.29;1386.66;1503.29;1500.27;;;;;8667538.00;7573504.00;7984128.00;19.69;27.97;3.14;1333.29;1372.27;1294.30;-21.37;-20.22;-2.29;
2004/09/10;1281.58;1287.75;1270.94;1287.08;6512138;1305.30;1316.45;1329.22;1384.32;1499.45;1499.62;;;;;6512138.00;7234765.00;7922893.00;19.12;25.02;7.32;1329.22;1369.72;1288.73;-22.56;-20.69;-3.74;
2004/09/13;1285.32;1285.32;1259.43;1260.32;7293314;1293.05;1310.53;1324.51;1381.43;1495.32;1498.87;;;;;7293314.00;7476429.00;8023245.00;13.11;21.05;-2.77;1324.51;1373.61;1275.41;-25.37;-21.63;-7.49;
2004/09/14;1266.23;1305.73;1266.23;1300.36;13197996;1288.30;1306.38;1321.53;1378.93;1491.64;1498.29;;;;;13197996.00;8854323.00;8083865.50;27.23;23.11;35.47;1321.53;1368.73;1274.32;-24.09;-22.12;-3.95;
2004/09/15;1303.29;1374.04;1301.38;1355.23;30964442;1297.45;1309.75;1321.38;1377.50;1488.44;1497.92;;;;;30964442.00;13327155.00;10504397.00;46.02;30.75;76.56;1321.38;1368.10;1274.65;-18.44;-21.38;5.89;
2004/09/16;1364.25;1377.99;1354.20;1371.20;24053604;1314.85;1314.07;1322.91;1376.56;1485.39;1497.68;;;;;24053604.00;16404480.00;11988992.00;62.10;41.20;103.91;1322.91;1374.10;1271.73;-12.52;-19.61;14.17;
2004/09/17;1373.50;1415.64;1368.54;1414.70;33018704;1340.35;1322.82;1326.55;1376.79;1482.73;1497.63;;;;;33018704.00;21705524.00;14470144.00;74.53;52.31;118.98;1326.55;1391.84;1261.26;-4.28;-16.54;24.53;
2004/09/20;1423.97;1463.79;1422.90;1463.22;44940848;1380.95;1337.00;1333.44;1378.09;1480.59;1497.80;;;;;44940848.00;29235200.00;18355814.00;82.93;62.52;123.76;1333.44;1422.85;1244.02;6.10;-12.02;36.23;
2004/09/21;1466.20;1467.54;1436.51;1448.56;38403424;1410.55;1349.43;1338.64;1378.75;1478.30;1497.90;;;;;38403424.00;34276148.00;21565236.00;85.58;70.20;116.33;1338.64;1441.81;1235.47;13.00;-7.01;40.02;
2004/09/22;1444.25;1451.41;1414.70;1420.15;32238924;1423.55;1360.50;1342.66;1379.10;1475.62;1497.89;;;;;32238924.00;34530920.00;23929036.00;82.80;74.40;99.58;1342.66;1452.09;1233.23;15.98;-2.41;36.79;
2004/09/23;1417.39;1464.98;1408.61;1464.78;23744934;1442.25;1378.55;1349.18;1379.50;1473.17;1498.11;;;;;23744934.00;34469480.00;25436980.00;88.09;78.96;106.34;1349.18;1471.33;1227.02;21.70;2.41;38.58;
2004/09/24;1475.09;1496.21;1434.31;1435.56;43475628;1446.45;1393.40;1354.93;1379.40;1470.40;1498.26;;;;;43475628.00;36560896.00;29133210.00;83.27;80.40;89.01;1354.93;1482.13;1227.72;23.60;6.65;33.91;
2004/09/27;1452.51;1466.40;1419.31;1427.40;21099196;1439.30;1410.13;1360.32;1379.12;1467.57;1498.35;;;;;21099196.00;31792332.00;30513766.00;77.07;79.29;72.64;1360.32;1490.32;1230.33;24.17;10.15;28.04;
